index,offset,byte_length,decoded_length,text,hex_bytes
3381,0x59891B,0,0,"",
3382,0x59891C,0,0,"",
3383,0x59891D,0,0,"",
3384,0x59891E,0,0,"",
3385,0x59891F,0,0,"",
3386,0x598920,2,2,"@ ",2000
3387,0x598923,1,1," ",00
3388,0x598925,23,21," !           / /     ",0001000000000000000000de00de000f000f0000000000
3389,0x59893D,0,0,"",
3390,0x59893E,0,0,"",
3391,0x59893F,0,0,"",
3392,0x598940,4,4,"*   ",0a000000
3393,0x598945,0,0,"",
3394,0x598946,0,0,"",
3395,0x598947,0,0,"",
3396,0x598948,0,0,"",
3397,0x598949,0,0,"",
3398,0x59894A,0,0,"",
3399,0x59894B,0,0,"",
3400,0x59894C,0,0,"",
3401,0x59894D,0,0,"",
3402,0x59894E,0,0,"",
3403,0x59894F,0,0,"",
3404,0x598950,0,0,"",
3405,0x598951,0,0,"",
3406,0x598952,0,0,"",
3407,0x598953,0,0,"",
3408,0x598954,0,0,"",
3409,0x598955,0,0,"",
3410,0x598956,0,0,"",
3411,0x598957,0,0,"",
3412,0x598958,0,0,"",
3413,0x598959,0,0,"",
3414,0x59895A,0,0,"",
3415,0x59895B,0,0,"",
3416,0x59895C,0,0,"",
3417,0x59895D,0,0,"",
3418,0x59895E,0,0,"",
3419,0x59895F,0,0,"",
3420,0x598960,0,0,"",
3421,0x598961,0,0,"",
3422,0x598962,0,0,"",
3423,0x598963,0,0,"",
3424,0x598964,0,0,"",
3425,0x598965,0,0,"",
3426,0x598966,0,0,"",
3427,0x598967,0,0,"",
3428,0x598968,0,0,"",
3429,0x598969,0,0,"",
3430,0x59896A,0,0,"",
3431,0x59896B,0,0,"",
3432,0x59896C,0,0,"",
3433,0x59896D,0,0,"",
3434,0x59896E,0,0,"",
3435,0x59896F,0,0,"",
3436,0x598970,0,0,"",
3437,0x598971,0,0,"",
3438,0x598972,0,0,"",
3439,0x598973,0,0,"",
3440,0x598974,0,0,"",
3441,0x598975,0,0,"",
3442,0x598976,0,0,"",
3443,0x598977,0,0,"",
3444,0x598978,0,0,"",
3445,0x598979,0,0,"",
3446,0x59897A,0,0,"",
3447,0x59897B,0,0,"",
3448,0x59897C,0,0,"",
3449,0x59897D,0,0,"",
3450,0x59897E,0,0,"",
3451,0x59897F,0,0,"",
3452,0x598980,0,0,"",
3453,0x598981,0,0,"",
3454,0x598982,0,0,"",
3455,0x598983,0,0,"",
3456,0x598984,24,24,"    ""!+++*'.      !9Tifa",0000000002010b0b0b0a070e000000000000011934494641
3457,0x59899D,0,0,"",
3458,0x59899E,0,0,"",
3459,0x59899F,0,0,"",
3460,0x5989A0,0,0,"",
3461,0x5989A1,0,0,"",
3462,0x5989A2,0,0,"",
3463,0x5989A3,0,0,"",
3464,0x5989A4,2,2,"0 ",1000
3465,0x5989A7,1,1," ",00
3466,0x5989A9,23,21," !           0 0     ",0001000000000000000000db00db001000100000000000
3467,0x5989C1,0,0,"",
3468,0x5989C2,0,0,"",
3469,0x5989C3,0,0,"",
3470,0x5989C4,4,4,"(   ",08000000
3471,0x5989C9,0,0,"",
3472,0x5989CA,0,0,"",
3473,0x5989CB,0,0,"",
3474,0x5989CC,0,0,"",
3475,0x5989CD,0,0,"",
3476,0x5989CE,0,0,"",
3477,0x5989CF,0,0,"",
3478,0x5989D0,0,0,"",
3479,0x5989D1,0,0,"",
3480,0x5989D2,0,0,"",
3481,0x5989D3,0,0,"",
3482,0x5989D4,0,0,"",
3483,0x5989D5,0,0,"",
3484,0x5989D6,0,0,"",
3485,0x5989D7,0,0,"",
3486,0x5989D8,0,0,"",
3487,0x5989D9,0,0,"",
3488,0x5989DA,0,0,"",
3489,0x5989DB,0,0,"",
3490,0x5989DC,0,0,"",
3491,0x5989DD,0,0,"",
3492,0x5989DE,0,0,"",
3493,0x5989DF,0,0,"",
3494,0x5989E0,0,0,"",
3495,0x5989E1,0,0,"",
3496,0x5989E2,0,0,"",
3497,0x5989E3,0,0,"",
3498,0x5989E4,0,0,"",
3499,0x5989E5,0,0,"",
3500,0x5989E6,0,0,"",
3501,0x5989E7,0,0,"",
3502,0x5989E8,0,0,"",
3503,0x5989E9,0,0,"",
3504,0x5989EA,0,0,"",
3505,0x5989EB,0,0,"",
3506,0x5989EC,0,0,"",
3507,0x5989ED,0,0,"",
3508,0x5989EE,0,0,"",
3509,0x5989EF,0,0,"",
3510,0x5989F0,0,0,"",
3511,0x5989F1,0,0,"",
3512,0x5989F2,0,0,"",
3513,0x5989F3,0,0,"",
3514,0x5989F4,0,0,"",
3515,0x5989F5,0,0,"",
3516,0x5989F6,0,0,"",
3517,0x5989F7,0,0,"",
3518,0x5989F8,0,0,"",
3519,0x5989F9,0,0,"",
3520,0x5989FA,0,0,"",
3521,0x5989FB,0,0,"",
3522,0x5989FC,0,0,"",
3523,0x5989FD,0,0,"",
3524,0x5989FE,0,0,"",
3525,0x5989FF,0,0,"",
3526,0x598A00,0,0,"",
3527,0x598A01,0,0,"",
3528,0x598A02,0,0,"",
3529,0x598A03,0,0,"",
3530,0x598A04,0,0,"",
3531,0x598A05,0,0,"",
3532,0x598A06,0,0,"",
3533,0x598A07,0,0,"",
3534,0x598A08,26,26,"    #!*+-.%.      !4Aerith",0000000003010a0b0d0e050e0000000000000114214552495448
3535,0x598A23,0,0,"",
3536,0x598A24,0,0,"",
3537,0x598A25,0,0,"",
3538,0x598A26,0,0,"",
3539,0x598A27,0,0,"",
3540,0x598A28,2,2,"^ ",3e00
3541,0x598A2B,25,22,"  !           7 7     ",00fe0001000000000000000000b100b1001700170000000000
3542,0x598A45,0,0,"",
3543,0x598A46,0,0,"",
3544,0x598A47,0,0,"",
3545,0x598A48,4,4,"    ",00000000
3546,0x598A4D,0,0,"",
3547,0x598A4E,0,0,"",
3548,0x598A4F,0,0,"",
3549,0x598A50,0,0,"",
3550,0x598A51,0,0,"",
3551,0x598A52,0,0,"",
3552,0x598A53,0,0,"",
3553,0x598A54,0,0,"",
3554,0x598A55,0,0,"",
3555,0x598A56,0,0,"",
3556,0x598A57,0,0,"",
3557,0x598A58,0,0,"",
3558,0x598A59,0,0,"",
3559,0x598A5A,0,0,"",
3560,0x598A5B,0,0,"",
3561,0x598A5C,0,0,"",
3562,0x598A5D,0,0,"",
3563,0x598A5E,0,0,"",
3564,0x598A5F,0,0,"",
3565,0x598A60,0,0,"",
3566,0x598A61,0,0,"",
3567,0x598A62,0,0,"",
3568,0x598A63,0,0,"",
3569,0x598A64,0,0,"",
3570,0x598A65,0,0,"",
3571,0x598A66,0,0,"",
3572,0x598A67,0,0,"",
3573,0x598A68,0,0,"",
3574,0x598A69,0,0,"",
3575,0x598A6A,0,0,"",
3576,0x598A6B,0,0,"",
3577,0x598A6C,0,0,"",
3578,0x598A6D,0,0,"",
3579,0x598A6E,0,0,"",
3580,0x598A6F,0,0,"",
3581,0x598A70,0,0,"",
3582,0x598A71,0,0,"",
3583,0x598A72,0,0,"",
3584,0x598A73,0,0,"",
3585,0x598A74,0,0,"",
3586,0x598A75,0,0,"",
3587,0x598A76,0,0,"",
3588,0x598A77,0,0,"",
3589,0x598A78,0,0,"",
3590,0x598A79,0,0,"",
3591,0x598A7A,0,0,"",
3592,0x598A7B,0,0,"",
3593,0x598A7C,0,0,"",
3594,0x598A7D,0,0,"",
3595,0x598A7E,0,0,"",
3596,0x598A7F,0,0,"",
3597,0x598A80,0,0,"",
3598,0x598A81,0,0,"",
3599,0x598A82,0,0,"",
3600,0x598A83,0,0,"",
3601,0x598A84,0,0,"",
3602,0x598A85,0,0,"",
3603,0x598A86,0,0,"",
3604,0x598A87,0,0,"",
3605,0x598A88,0,0,"",
3606,0x598A89,0,0,"",
3607,0x598A8A,0,0,"",
3608,0x598A8B,0,0,"",
3609,0x598A8C,23,23,"    $!*,+**.      !äRed",0000000004010a0c0b0a0a0e000000000000016a324544
3610,0x598AA4,0,0,"",
3611,0x598AA5,0,0,"",
3612,0x598AA6,0,0,"",
3613,0x598AA7,0,0,"",
3614,0x598AA8,0,0,"",
3615,0x598AA9,0,0,"",
3616,0x598AAA,0,0,"",
3617,0x598AAB,0,0,"",
3618,0x598AAC,2,2,"P#",3003
3619,0x598AAF,1,1," ",00
3620,0x598AB1,23,21," !           1 1     ",0001000000000000000000dd00dd001100110000000000
3621,0x598AC9,0,0,"",
3622,0x598ACA,0,0,"",
3623,0x598ACB,0,0,"",
3624,0x598ACC,12,10,",   Q# 7# ",0c00000031e8030017e80300
3625,0x598AD9,0,0,"",
3626,0x598ADA,0,0,"",
3627,0x598ADB,0,0,"",
3628,0x598ADC,0,0,"",
3629,0x598ADD,0,0,"",
3630,0x598ADE,0,0,"",
3631,0x598ADF,0,0,"",
3632,0x598AE0,0,0,"",
3633,0x598AE1,0,0,"",
3634,0x598AE2,0,0,"",
3635,0x598AE3,0,0,"",
3636,0x598AE4,0,0,"",
3637,0x598AE5,0,0,"",
3638,0x598AE6,0,0,"",
3639,0x598AE7,0,0,"",
3640,0x598AE8,0,0,"",
3641,0x598AE9,0,0,"",
3642,0x598AEA,0,0,"",
3643,0x598AEB,0,0,"",
3644,0x598AEC,0,0,"",
3645,0x598AED,0,0,"",
3646,0x598AEE,0,0,"",
3647,0x598AEF,0,0,"",
3648,0x598AF0,4,4,"E   ",25000000
3649,0x598AF5,0,0,"",
3650,0x598AF6,0,0,"",
3651,0x598AF7,0,0,"",
3652,0x598AF8,0,0,"",
3653,0x598AF9,0,0,"",
3654,0x598AFA,0,0,"",
3655,0x598AFB,0,0,"",
3656,0x598AFC,0,0,"",
3657,0x598AFD,0,0,"",
3658,0x598AFE,0,0,"",
3659,0x598AFF,0,0,"",
3660,0x598B00,0,0,"",
3661,0x598B01,0,0,"",
3662,0x598B02,0,0,"",
3663,0x598B03,0,0,"",
3664,0x598B04,0,0,"",
3665,0x598B05,0,0,"",
3666,0x598B06,0,0,"",
3667,0x598B07,0,0,"",
3668,0x598B08,0,0,"",
3669,0x598B09,0,0,"",
3670,0x598B0A,0,0,"",
3671,0x598B0B,0,0,"",
3672,0x598B0C,0,0,"",
3673,0x598B0D,0,0,"",
3674,0x598B0E,0,0,"",
3675,0x598B0F,0,0,"",
3676,0x598B10,26,26,"    %!            !KYuffie",000000000501000000000000000000000000012b395546464945
3677,0x598B2B,0,0,"",
3678,0x598B2C,0,0,"",
3679,0x598B2D,0,0,"",
3680,0x598B2E,0,0,"",
3681,0x598B2F,0,0,"",
3682,0x598B30,2,2,"w$",5704
3683,0x598B33,1,1," ",00
3684,0x598B35,23,23," !         ã ã % %     ",0001000000000000000000640064000500050000000000
3685,0x598B4D,0,0,"",
3686,0x598B4E,0,0,"",
3687,0x598B4F,0,0,"",
3688,0x598B50,8,8,"    GL! ",00000000272c0100
3689,0x598B59,0,0,"",
3690,0x598B5A,0,0,"",
3691,0x598B5B,0,0,"",
3692,0x598B5C,0,0,"",
3693,0x598B5D,0,0,"",
3694,0x598B5E,0,0,"",
3695,0x598B5F,0,0,"",
3696,0x598B60,0,0,"",
3697,0x598B61,0,0,"",
3698,0x598B62,0,0,"",
3699,0x598B63,0,0,"",
3700,0x598B64,0,0,"",
3701,0x598B65,0,0,"",
3702,0x598B66,0,0,"",
3703,0x598B67,0,0,"",
3704,0x598B68,0,0,"",
3705,0x598B69,0,0,"",
3706,0x598B6A,0,0,"",
3707,0x598B6B,0,0,"",
3708,0x598B6C,0,0,"",
3709,0x598B6D,0,0,"",
3710,0x598B6E,0,0,"",
3711,0x598B6F,0,0,"",
3712,0x598B70,0,0,"",
3713,0x598B71,0,0,"",
3714,0x598B72,0,0,"",
3715,0x598B73,0,0,"",
3716,0x598B74,0,0,"",
3717,0x598B75,0,0,"",
3718,0x598B76,0,0,"",
3719,0x598B77,0,0,"",
3720,0x598B78,0,0,"",
3721,0x598B79,0,0,"",
3722,0x598B7A,0,0,"",
3723,0x598B7B,0,0,"",
3724,0x598B7C,0,0,"",
3725,0x598B7D,0,0,"",
3726,0x598B7E,0,0,"",
3727,0x598B7F,0,0,"",
3728,0x598B80,0,0,"",
3729,0x598B81,0,0,"",
3730,0x598B82,0,0,"",
3731,0x598B83,0,0,"",
3732,0x598B84,0,0,"",
3733,0x598B85,0,0,"",
3734,0x598B86,0,0,"",
3735,0x598B87,0,0,"",
3736,0x598B88,0,0,"",
3737,0x598B89,0,0,"",
3738,0x598B8A,0,0,"",
3739,0x598B8B,0,0,"",
3740,0x598B8C,0,0,"",
3741,0x598B8D,0,0,"",
3742,0x598B8E,0,0,"",
3743,0x598B8F,0,0,"",
3744,0x598B90,0,0,"",
3745,0x598B91,0,0,"",
3746,0x598B92,0,0,"",
3747,0x598B93,0,0,"",
3748,0x598B94,30,30,"    &!*+-+%/      ! Cait Seith",0000000006010a0b0d0b050f000000000000010023414954003345495448
3749,0x598BB3,0,0,"",
3750,0x598BB4,2,2,"å%",6505
3751,0x598BB7,1,1," ",00
3752,0x598BB9,23,21," !           2 2     ",0001000000000000000000e000e0001200120000000000
3753,0x598BD1,0,0,"",
3754,0x598BD2,0,0,"",
3755,0x598BD3,0,0,"",
3756,0x598BD4,12,12,".   J   Zx; ",0e0000002a0000003a581b00
3757,0x598BE1,0,0,"",
3758,0x598BE2,0,0,"",
3759,0x598BE3,0,0,"",
3760,0x598BE4,0,0,"",
3761,0x598BE5,0,0,"",
3762,0x598BE6,0,0,"",
3763,0x598BE7,0,0,"",
3764,0x598BE8,0,0,"",
3765,0x598BE9,0,0,"",
3766,0x598BEA,0,0,"",
3767,0x598BEB,0,0,"",
3768,0x598BEC,0,0,"",
3769,0x598BED,0,0,"",
3770,0x598BEE,0,0,"",
3771,0x598BEF,0,0,"",
3772,0x598BF0,0,0,"",
3773,0x598BF1,0,0,"",
3774,0x598BF2,0,0,"",
3775,0x598BF3,0,0,"",
3776,0x598BF4,0,0,"",
3777,0x598BF5,0,0,"",
3778,0x598BF6,0,0,"",
3779,0x598BF7,0,0,"",
3780,0x598BF8,0,0,"",
3781,0x598BF9,0,0,"",
3782,0x598BFA,0,0,"",
3783,0x598BFB,0,0,"",
3784,0x598BFC,0,0,"",
3785,0x598BFD,0,0,"",
3786,0x598BFE,0,0,"",
3787,0x598BFF,0,0,"",
3788,0x598C00,0,0,"",
3789,0x598C01,0,0,"",
3790,0x598C02,0,0,"",
3791,0x598C03,0,0,"",
3792,0x598C04,0,0,"",
3793,0x598C05,0,0,"",
3794,0x598C06,0,0,"",
3795,0x598C07,0,0,"",
3796,0x598C08,0,0,"",
3797,0x598C09,0,0,"",
3798,0x598C0A,0,0,"",
3799,0x598C0B,0,0,"",
3800,0x598C0C,0,0,"",
3801,0x598C0D,0,0,"",
3802,0x598C0E,0,0,"",
3803,0x598C0F,0,0,"",
3804,0x598C10,0,0,"",
3805,0x598C11,0,0,"",
3806,0x598C12,0,0,"",
3807,0x598C13,0,0,"",
3808,0x598C14,0,0,"",
3809,0x598C15,0,0,"",
3810,0x598C16,0,0,"",
3811,0x598C17,0,0,"",
3812,0x598C18,27,27,"    '!)*++%.      !WVincent",000000000701090a0b0b050e000000000000013736494e43454e54
3813,0x598C34,0,0,"",
3814,0x598C35,0,0,"",
3815,0x598C36,0,0,"",
3816,0x598C37,0,0,"",
3817,0x598C38,2,2,"ò%",7205
3818,0x598C3B,1,1," ",00
3819,0x598C3D,23,21," !           2 2     ",0001000000000000000000b200b2001200120000000000
3820,0x598C55,0,0,"",
3821,0x598C56,0,0,"",
3822,0x598C57,0,0,"",
3823,0x598C58,4,4,"0   ",10000000
3824,0x598C5D,0,0,"",
3825,0x598C5E,0,0,"",
3826,0x598C5F,0,0,"",
3827,0x598C60,0,0,"",
3828,0x598C61,0,0,"",
3829,0x598C62,0,0,"",
3830,0x598C63,0,0,"",
3831,0x598C64,0,0,"",
3832,0x598C65,0,0,"",
3833,0x598C66,0,0,"",
3834,0x598C67,0,0,"",
3835,0x598C68,0,0,"",
3836,0x598C69,0,0,"",
3837,0x598C6A,0,0,"",
3838,0x598C6B,0,0,"",
3839,0x598C6C,0,0,"",
3840,0x598C6D,0,0,"",
3841,0x598C6E,0,0,"",
3842,0x598C6F,0,0,"",
3843,0x598C70,0,0,"",
3844,0x598C71,0,0,"",
3845,0x598C72,0,0,"",
3846,0x598C73,0,0,"",
3847,0x598C74,0,0,"",
3848,0x598C75,0,0,"",
3849,0x598C76,0,0,"",
3850,0x598C77,0,0,"",
3851,0x598C78,0,0,"",
3852,0x598C79,0,0,"",
3853,0x598C7A,0,0,"",
3854,0x598C7B,0,0,"",
3855,0x598C7C,0,0,"",
3856,0x598C7D,0,0,"",
3857,0x598C7E,0,0,"",
3858,0x598C7F,0,0,"",
3859,0x598C80,0,0,"",
3860,0x598C81,0,0,"",
3861,0x598C82,0,0,"",
3862,0x598C83,0,0,"",
3863,0x598C84,0,0,"",
3864,0x598C85,0,0,"",
3865,0x598C86,0,0,"",
3866,0x598C87,0,0,"",
3867,0x598C88,0,0,"",
3868,0x598C89,0,0,"",
3869,0x598C8A,0,0,"",
3870,0x598C8B,0,0,"",
3871,0x598C8C,0,0,"",
3872,0x598C8D,0,0,"",
3873,0x598C8E,0,0,"",
3874,0x598C8F,0,0,"",
3875,0x598C90,0,0,"",
3876,0x598C91,0,0,"",
3877,0x598C92,0,0,"",
3878,0x598C93,0,0,"",
3879,0x598C94,0,0,"",
3880,0x598C95,0,0,"",
3881,0x598C96,0,0,"",
3882,0x598C97,0,0,"",
3883,0x598C98,0,0,"",
3884,0x598C99,0,0,"",
3885,0x598C9A,0,0,"",
3886,0x598C9B,0,0,"",
3887,0x598C9C,23,23,"    (!,,+*&.      !_Cid",0000000008010c0c0b0a060e000000000000013f234944
3888,0x598CB4,0,0,"",
3889,0x598CB5,0,0,"",
3890,0x598CB6,0,0,"",
3891,0x598CB7,0,0,"",
3892,0x598CB8,0,0,"",
3893,0x598CB9,0,0,"",
3894,0x598CBA,0,0,"",
3895,0x598CBB,0,0,"",
3896,0x598CBC,2,2,"i&",4906
3897,0x598CBF,1,1," ",00
3898,0x598CC1,23,21," !           / /     ",0001000000000000000000df00df000f000f0000000000
3899,0x598CD9,0,0,"",
3900,0x598CDA,0,0,"",
3901,0x598CDB,0,0,"",
3902,0x598CDC,4,4,"2   ",12000000
3903,0x598CE1,0,0,"",
3904,0x598CE2,0,0,"",
3905,0x598CE3,0,0,"",
3906,0x598CE4,0,0,"",
3907,0x598CE5,0,0,"",
3908,0x598CE6,0,0,"",
3909,0x598CE7,0,0,"",
3910,0x598CE8,0,0,"",
3911,0x598CE9,0,0,"",
3912,0x598CEA,0,0,"",
3913,0x598CEB,0,0,"",
3914,0x598CEC,0,0,"",
3915,0x598CED,0,0,"",
3916,0x598CEE,0,0,"",
3917,0x598CEF,0,0,"",
3918,0x598CF0,0,0,"",
3919,0x598CF1,0,0,"",
3920,0x598CF2,0,0,"",
3921,0x598CF3,0,0,"",
3922,0x598CF4,0,0,"",
3923,0x598CF5,0,0,"",
3924,0x598CF6,0,0,"",
3925,0x598CF7,0,0,"",
3926,0x598CF8,0,0,"",
3927,0x598CF9,0,0,"",
3928,0x598CFA,0,0,"",
3929,0x598CFB,0,0,"",
3930,0x598CFC,0,0,"",
3931,0x598CFD,0,0,"",
3932,0x598CFE,0,0,"",
3933,0x598CFF,0,0,"",
3934,0x598D00,0,0,"",
3935,0x598D01,0,0,"",
3936,0x598D02,0,0,"",
3937,0x598D03,0,0,"",
3938,0x598D04,0,0,"",
3939,0x598D05,0,0,"",
3940,0x598D06,0,0,"",
3941,0x598D07,0,0,"",
3942,0x598D08,0,0,"",
3943,0x598D09,0,0,"",
3944,0x598D0A,0,0,"",
3945,0x598D0B,0,0,"",
3946,0x598D0C,0,0,"",
3947,0x598D0D,0,0,"",
3948,0x598D0E,0,0,"",
3949,0x598D0F,0,0,"",
3950,0x598D10,0,0,"",
3951,0x598D11,0,0,"",
3952,0x598D12,0,0,"",
3953,0x598D13,0,0,"",
3954,0x598D14,0,0,"",
3955,0x598D15,0,0,"",
3956,0x598D16,0,0,"",
3957,0x598D17,0,0,"",
3958,0x598D18,0,0,"",
3959,0x598D19,0,0,"",
3960,0x598D1A,0,0,"",
3961,0x598D1B,0,0,"",
3962,0x598D1C,0,0,"",
3963,0x598D1D,0,0,"",
3964,0x598D1E,0,0,"",
3965,0x598D1F,0,0,"",
3966,0x598D20,20,20,"    )!,,+*&%      ! ",0000000009010c0c0b0a06050000000000000100
3967,0x598D35,0,0,"",
3968,0x598D36,0,0,"",
3969,0x598D37,0,0,"",
3970,0x598D38,0,0,"",
3971,0x598D39,0,0,"",
3972,0x598D3A,0,0,"",
3973,0x598D3B,0,0,"",
3974,0x598D3C,0,0,"",
3975,0x598D3D,0,0,"",
3976,0x598D3E,0,0,"",
3977,0x598D3F,0,0,"",
3978,0x598D40,28,25," !  '!           $ $     ",00010000fe07010000000000000000008c008c000400040000000000
3979,0x598D5D,0,0,"",
3980,0x598D5E,0,0,"",
3981,0x598D5F,0,0,"",
3982,0x598D60,8,8,",   *   ",0c0000000a000000
3983,0x598D69,0,0,"",
3984,0x598D6A,0,0,"",
3985,0x598D6B,0,0,"",
3986,0x598D6C,0,0,"",
3987,0x598D6D,0,0,"",
3988,0x598D6E,0,0,"",
3989,0x598D6F,0,0,"",
3990,0x598D70,0,0,"",
3991,0x598D71,0,0,"",
3992,0x598D72,0,0,"",
3993,0x598D73,0,0,"",
3994,0x598D74,0,0,"",
3995,0x598D75,0,0,"",
3996,0x598D76,0,0,"",
3997,0x598D77,0,0,"",
3998,0x598D78,0,0,"",
3999,0x598D79,0,0,"",
4000,0x598D7A,0,0,"",
4001,0x598D7B,0,0,"",
4002,0x598D7C,0,0,"",
4003,0x598D7D,0,0,"",
4004,0x598D7E,0,0,"",
4005,0x598D7F,0,0,"",
4006,0x598D80,0,0,"",
4007,0x598D81,0,0,"",
4008,0x598D82,0,0,"",
4009,0x598D83,0,0,"",
4010,0x598D84,0,0,"",
4011,0x598D85,0,0,"",
4012,0x598D86,0,0,"",
4013,0x598D87,0,0,"",
4014,0x598D88,0,0,"",
4015,0x598D89,0,0,"",
4016,0x598D8A,0,0,"",
4017,0x598D8B,0,0,"",
4018,0x598D8C,0,0,"",
4019,0x598D8D,0,0,"",
4020,0x598D8E,0,0,"",
4021,0x598D8F,0,0,"",
4022,0x598D90,0,0,"",
4023,0x598D91,0,0,"",
4024,0x598D92,0,0,"",
4025,0x598D93,0,0,"",
4026,0x598D94,0,0,"",
4027,0x598D95,0,0,"",
4028,0x598D96,0,0,"",
4029,0x598D97,0,0,"",
4030,0x598D98,0,0,"",
4031,0x598D99,0,0,"",
4032,0x598D9A,0,0,"",
4033,0x598D9B,0,0,"",
4034,0x598D9C,0,0,"",
4035,0x598D9D,0,0,"",
4036,0x598D9E,0,0,"",
4037,0x598D9F,0,0,"",
4038,0x598DA0,0,0,"",
4039,0x598DA1,0,0,"",
4040,0x598DA2,0,0,"",
4041,0x598DA3,0,0,"",
4042,0x598DA4,29,29,"õ   *RuhdfaN      ! Sephiroth",740000000a3255484446412e00000000000001003345504849524f5448
4043,0x598DC2,0,0,"",
4044,0x598DC3,0,0,"",
4045,0x598DC4,4,4,"ü&( ",7f060800
4046,0x598DC9,23,21," !          / /!!    ",0001000000000000000000000f000fcc01cc0100000000
4047,0x598DE1,0,0,"",
4048,0x598DE2,0,0,"",
4049,0x598DE3,0,0,"",
4050,0x598DE4,5,3,"$ W",b6e3040037
4051,0x598DEA,0,0,"",
4052,0x598DEB,0,0,"",
4053,0x598DEC,1,1,"U",35
4054,0x598DEE,0,0,"",
4055,0x598DEF,0,0,"",
4056,0x598DF0,1,1,"S",33
4057,0x598DF2,0,0,"",
4058,0x598DF3,0,0,"",
4059,0x598DF4,1,1,"7",17
4060,0x598DF6,0,0,"",
4061,0x598DF7,0,0,"",
4062,0x598DF8,1,1,"Q",31
4063,0x598DFA,0,0,"",
4064,0x598DFB,0,0,"",
4065,0x598DFC,0,0,"",
4066,0x598DFD,0,0,"",
4067,0x598DFE,0,0,"",
4068,0x598DFF,0,0,"",
4069,0x598E00,0,0,"",
4070,0x598E01,0,0,"",
4071,0x598E02,0,0,"",
4072,0x598E03,0,0,"",
4073,0x598E04,0,0,"",
4074,0x598E05,0,0,"",
4075,0x598E06,0,0,"",
4076,0x598E07,0,0,"",
4077,0x598E08,1,1,"R",32
4078,0x598E0A,0,0,"",
4079,0x598E0B,0,0,"",
4080,0x598E0C,1,1,"7",17
4081,0x598E0E,0,0,"",
4082,0x598E0F,0,0,"",
4083,0x598E10,1,1,"T",34
4084,0x598E12,0,0,"",
4085,0x598E13,0,0,"",
4086,0x598E14,1,1,"7",17
4087,0x598E16,0,0,"",
4088,0x598E17,0,0,"",
4089,0x598E18,0,0,"",
4090,0x598E19,0,0,"",
4091,0x598E1A,0,0,"",
4092,0x598E1B,0,0,"",
4093,0x598E1C,0,0,"",
4094,0x598E1D,0,0,"",
4095,0x598E1E,0,0,"",
4096,0x598E1F,0,0,"",
4097,0x598E20,0,0,"",
4098,0x598E21,0,0,"",
4099,0x598E22,0,0,"",
4100,0x598E23,0,0,"",
4101,0x598E24,0,0,"",
4102,0x598E25,0,0,"",
4103,0x598E26,0,0,"",
4104,0x598E27,0,0,"",
4105,0x598E28,4,2,"  ",aae80000
4106,0x598E2D,0,0,"",
4107,0x598E2E,0,0,"",
4108,0x598E2F,0,0,"",
4109,0x598E30,0,0,"",
4110,0x598E31,0,0,"",
4111,0x598E32,0,0,"",
4112,0x598E33,0,0,"",
4113,0x598E34,0,0,"",
4114,0x598E35,0,0,"",
4115,0x598E36,0,0,"",
4116,0x598E37,0,0,"",
4117,0x598E38,0,0,"",
4118,0x598E39,0,0,"",
4119,0x598E3A,0,0,"",
4120,0x598E3B,0,0,"",
4121,0x598E3C,0,0,"",
4122,0x598E3D,0,0,"",
4123,0x598E3E,0,0,"",
4124,0x598E3F,0,0,"",
4125,0x598E40,0,0,"",
4126,0x598E41,0,0,"",
4127,0x598E42,0,0,"",
4128,0x598E43,0,0,"",
4129,0x598E44,0,0,"",
4130,0x598E45,0,0,"",
4131,0x598E46,0,0,"",
4132,0x598E47,0,0,"",
4133,0x598E48,0,0,"",
4134,0x598E49,0,0,"",
4135,0x598E4A,0,0,"",
4136,0x598E4B,0,0,"",
4137,0x598E4C,0,0,"",
4138,0x598E4D,0,0,"",
4139,0x598E4E,0,0,"",
4140,0x598E4F,0,0,"",
4141,0x598E50,0,0,"",
4142,0x598E51,0,0,"",
4143,0x598E52,0,0,"",
4144,0x598E53,0,0,"",
4145,0x598E54,0,0,"",
4146,0x598E55,0,0,"",
4147,0x598E56,0,0,"",
4148,0x598E57,0,0,"",
4149,0x598E58,0,0,"",
4150,0x598E59,0,0,"",
4151,0x598E5A,0,0,"",
4152,0x598E5B,0,0,"",
4153,0x598E5C,0,0,"",
4154,0x598E5D,0,0,"",
4155,0x598E5E,0,0,"",
4156,0x598E5F,0,0,"",
4157,0x598E60,0,0,"",
4158,0x598E61,0,0,"",
4159,0x598E62,0,0,"",
4160,0x598E63,0,0,"",
4161,0x598E64,0,0,"",
4162,0x598E65,0,0,"",
4163,0x598E66,0,0,"",
4164,0x598E67,0,0,"",
4165,0x598E68,0,0,"",
4166,0x598E69,0,0,"",
4167,0x598E6A,0,0,"",
4168,0x598E6B,0,0,"",
4169,0x598E6C,0,0,"",
4170,0x598E6D,0,0,"",
4171,0x598E6E,0,0,"",
4172,0x598E6F,0,0,"",
4173,0x598E70,0,0,"",
4174,0x598E71,0,0,"",
4175,0x598E72,0,0,"",
4176,0x598E73,0,0,"",
4177,0x598E74,0,0,"",
4178,0x598E75,0,0,"",
4179,0x598E76,0,0,"",
4180,0x598E77,0,0,"",
4181,0x598E78,0,0,"",
4182,0x598E79,0,0,"",
